angle,mu.intercept,mu.age,mu.age2,mu.age3,mu.rad,mu.rad2,mu.rad3,sigma.intercept,sigma.age,sigma.age2,sigma.age3,sigma.rad,sigma.rad2,sigma.rad3
62.4250325945241,7.66682745018794,-0.172790141007873,0,0,34.6654796258071,-516.122660788202,0,3.30774962336355,0,-0.000114475165154797,1.6414484314348e-06,0.753323032846869,14.9826754587512,-87.9698104478767
62.8943937418514,7.90874599530189,-0.173726419289786,0,0,33.8822182689547,-526.916929442442,0,3.31142348169979,0,-0.000116023568037646,1.65736901457635e-06,0.767450177301054,15.6717212349608,-91.8071906280351
63.3637548891786,8.05252948021524,-0.173070322713008,0,0,33.0573785159167,-537.98544435391,0,3.30838717356657,0,-0.000111097687877997,1.60033951528485e-06,0.794486328821885,16.272680072017,-94.8055560936237
63.8331160365059,8.10224667483309,-0.170193482526741,0,0,32.6479285869704,-544.059731116591,0,3.3914925244486,-0.00538079197851764,0,8.77538264739854e-07,0.841564657502646,16.6673763160205,-99.2995463088586
64.3024771838331,8.00103194404336,-0.171698602350488,0,0,49.8843865574265,0,-4374.46844201666,3.38348474743432,-0.00496492147350706,0,8.3742085073986e-07,0,12.8395287179715,0
64.7718383311604,8.0196151876724,-0.167731846076326,0,0,41.5149368611865,0,-2469.15062287453,3.20746441570856,0,0,3.19225667358492e-07,0.877819088424355,15.2894623699351,-76.9488443012499
65.2411994784876,8.03433247036846,-0.163653618155954,0,0,41.0206287423239,0,-2491.7927531509,3.20844078698139,0,0,3.24602998371054e-07,0.926715875307423,15.7278428966678,-78.5466671958841
65.7105606258149,7.9451914151647,-0.157752468318628,0,0,40.6524057940807,0,-2536.92542032104,3.21268317576144,0,0,3.15009857855504e-07,0.958402435609923,15.9895276244594,-75.0735365456777
66.1799217731421,7.89699778244124,-0.152209671708396,0,0,39.2735374059631,0,-2538.08598212641,3.21657529690327,0,0,3.11998230102041e-07,1.01317275259979,16.3538645515351,-74.1750842128012
66.6492829204694,7.84093938957385,-0.147216909030822,0,0,37.8253995494699,0,-2582.87524358883,3.22258109965111,0,0,2.97662996642057e-07,1.00998564409842,16.5889179257848,-69.1512637816819
67.1186440677966,7.770337891263,-0.141376992588411,0,0,44.6326438924678,0,-4834.24437706982,3.23030891682909,0,0,2.95082649359122e-07,0.606750869458953,13.578358291295,0
67.5880052151239,7.59794278459404,-0.133816238052277,0,0,42.2206904639991,0,-4814.72752449363,3.2369861955985,0,0,2.83596941282362e-07,0.592578489329693,13.6221492161441,0
68.0573663624511,4.2063089342321,0,-0.00117957721480802,0,39.5860523154533,0,-4826.37049464994,3.24345468221863,0,0,2.76832251792078e-07,0.570855479390952,13.7042676536338,0
68.5267275097784,4.19652334605681,0,-0.0011010584382052,0,35.1502303624083,0,-4767.30360846553,3.25102501550346,0,0,2.65940220515701e-07,0.523297757249578,13.7367191647952,0
68.9960886571056,4.13317723820876,0,-0.00102273381282885,0,30.9069873856483,0,-4529.88706846284,3.26015957886497,0,0,2.50353645534853e-07,0,14.3914521065161,0
69.4654498044329,4.12398996372367,0,-0.00094816497254263,0,27.2867604437111,0,-4491.38729125015,3.26552809257999,0,0,2.46966405287415e-07,0,14.390399984132,0
69.9348109517601,4.17047261371577,0,-0.000875509125870761,0,0,0,-3171.99731797628,3.27156714319797,0,0,2.4863828589341e-07,0,13.3175609626043,0
70.4041720990874,4.13640408041048,0,-0.000805242032692298,0,0,0,-3232.59291082665,3.27636601997735,0,0,2.51138962139524e-07,0,12.9237483608798,0
70.8735332464146,4.05796980343346,0,-0.000720479859228104,0,0,0,-3206.19554942604,3.278919597142,0,0,2.6511457718726e-07,0,12.4115588973506,0
71.3428943937419,3.9793166905217,0,-0.000640214515609191,0,0,0,-3152.29144246787,3.28094464905461,0,0,2.7317658525964e-07,0,11.7433145563659,0
71.8122555410691,5.51809569785337,-0.0614264977522725,0,0,0,0,-3077.30990926093,3.28433451266796,0,0,2.81350568845369e-07,0,11.0209276767684,0
72.2816166883964,5.25902449380876,-0.0538948251284451,0,0,0,0,-2961.68513305847,3.28589871868953,0,0,2.92187284645671e-07,0,10.5756482396984,0
72.7509778357236,2.51290555826929,0,0,0,0,0,-2849.24752479308,3.28901006628955,0,0,2.97819039954659e-07,0,10.0884827877134,0
73.2203389830509,2.65502220287183,0,0,0,0,0,-3709.64064676586,3.27586485165253,0,2.57204469286624e-05,0,0,0,50.4606716500188
73.6897001303781,2.77528304304101,0,0,0,0,0,-3559.17529456419,3.28103320406669,0,2.53069445881117e-05,0,0,0,50.0298885307831
